ticker,fiscal_year,fiscal_quarter,end_date,stock_price
8084,2022,1,2022-06-30,1585
8084,2022,2,2022-09-30,1561
8084,2022,3,2022-12-30,1694.02350168311
8084,2022,4,2023-03-31,1870
8086,2005,1,2005-06-30,816
8086,2005,2,2005-09-30,852.5
8086,2005,3,2005-12-30,862.5
8086,2005,4,2006-03-31,905
8086,2006,1,2006-06-30,1027.5
8086,2006,2,2006-09-29,1077.9365098036808
8086,2006,3,2006-12-29,1090
8086,2006,4,2007-03-30,1150.321566655963
8086,2007,1,2007-06-29,1267.5
8086,2007,2,2007-09-28,1135.2494187547827
8086,2007,3,2007-12-28,1122.5
8086,2007,4,2008-03-31,869
8086,2008,1,2008-06-30,900
8086,2008,2,2008-09-30,892.5
8086,2008,3,2008-12-30,791.6061331105985
8086,2008,4,2009-03-31,767
8086,2009,1,2009-06-30,986
8086,2009,2,2009-09-30,1050
8086,2009,3,2009-12-30,959.5062328714445
8086,2009,4,2010-03-31,903
8086,2010,1,2010-06-30,848
8086,2010,2,2010-09-30,873
8086,2010,3,2010-12-30,813.5030912403224
8086,2010,4,2011-03-31,823
8086,2011,1,2011-06-30,729
8086,2011,2,2011-09-30,733
8086,2011,3,2011-12-30,646.9995919376208
8086,2011,4,2012-03-30,458.89325587702456
8086,2012,1,2012-06-29,500.9999618108629
8086,2012,2,2012-09-28,501.00021150915654
8086,2012,3,2012-12-28,610.0003719823983
8086,2012,4,2013-03-29,837.0016293845839
8086,2013,1,2013-06-28,1105.9624397051903
8086,2013,2,2013-09-30,946
8086,2013,3,2013-12-30,951.0016279419755
8086,2013,4,2014-03-31,927
8086,2014,1,2014-06-30,909
8086,2014,2,2014-09-30,911
8086,2014,3,2014-12-30,1039.5991896488968
8086,2014,4,2015-03-31,1145
8086,2015,1,2015-06-30,1253
8086,2015,2,2015-09-30,1226
8086,2015,3,2015-12-30,1327.4167189978218
8086,2015,4,2016-03-31,1069
8086,2016,1,2016-06-30,1266
8086,2016,2,2016-09-30,1279
8086,2016,3,2016-12-30,1288.2062548511115
8086,2016,4,2017-03-31,1570
8086,2017,1,2017-06-30,1465
8086,2017,2,2017-09-29,1549.1994097900117
8086,2017,3,2017-12-29,1671.14998979064
8086,2017,4,2018-03-30,1536.5334390863536
8086,2018,1,2018-06-29,1279.5225500182585
8086,2018,2,2018-09-28,1573.336361033288
8086,2018,3,2018-12-28,1356.0557750514542
8086,2018,4,2019-03-29,1429.0007359763913
8086,2019,1,2019-06-28,1195.0000879228085
8086,2019,2,2019-09-30,1213
8086,2019,3,2019-12-30,1315.0006127628044
8086,2019,4,2020-03-31,1271
8086,2020,1,2020-06-30,1190
8086,2020,2,2020-09-30,1225
8086,2020,3,2020-12-30,1214
8086,2020,4,2021-03-31,1337
8086,2021,1,2021-06-30,1313
8086,2021,2,2021-09-30,1162
8086,2021,3,2021-12-30,1089.0005608691636
8086,2021,4,2022-03-31,1024
8086,2022,1,2022-06-30,1067
8086,2022,2,2022-09-30,1088
8086,2022,3,2022-12-30,1034.0008241744329
8086,2022,4,2023-03-31,1019
8087,2005,1,2005-06-30,1220
8087,2005,2,2005-09-30,1544
8087,2005,3,2005-12-30,2530
8087,2005,4,2006-03-31,2570
8087,2006,1,2006-06-30,2010
8087,2006,2,2006-09-29,1700.771470863215
8087,2006,3,2006-12-29,1699
8087,2006,4,2007-03-30,1926.0979711762395
8087,2007,1,2007-06-29,1884
8087,2007,2,2007-09-28,1549.0992829536688
8087,2007,3,2007-12-28,1094
8087,2007,4,2008-03-31,1005
8087,2008,1,2008-06-30,1144
8087,2008,2,2008-09-30,907
8087,2008,3,2008-12-30,926.0224422104759
8087,2008,4,2009-03-31,814
8087,2009,1,2009-06-30,718
8087,2009,2,2009-09-30,690
8087,2009,3,2009-12-30,531.6747978233217
8087,2009,4,2010-03-31,646
8087,2010,1,2010-06-30,509
8087,2010,2,2010-09-30,472
8087,2010,3,2010-12-30,533.0881970024916
8087,2010,4,2011-03-31,741
8087,2011,1,2011-06-30,567
8087,2011,2,2011-09-30,603
8087,2011,3,2011-12-30,610.6156473315319
8087,2011,4,2012-03-30,852.6351395314476
8087,2012,1,2012-06-29,802.4261310184344
8087,2012,2,2012-09-28,769.3467886079844
8087,2012,3,2012-12-28,782.8788791382135
8087,2012,4,2013-03-29,931.0044832761143
8087,2013,1,2013-06-28,860.1031226007625
8087,2013,2,2013-09-30,999
8087,2013,3,2013-12-30,1333.0469766776264
8087,2013,4,2014-03-31,1088
8087,2014,1,2014-06-30,1269
8087,2014,2,2014-09-30,1722
8087,2014,3,2014-12-30,1659.0371865754653
8087,2014,4,2015-03-31,1674
8087,2015,1,2015-06-30,1750
8087,2015,2,2015-09-30,1926
8087,2015,3,2015-12-30,1837.0447275682411
8087,2015,4,2016-03-31,1685
8087,2016,1,2016-06-30,1236
8087,2016,2,2016-09-30,1462
8087,2016,3,2016-12-30,1697.0312534337638
8087,2016,4,2017-03-31,1687
8087,2017,1,2017-06-30,1692
8087,2017,2,2017-09-29,1782.013029616144
8087,2017,3,2017-12-29,1933.010666999976
8087,2017,4,2018-03-30,1825.0060426299265
8087,2018,1,2018-06-29,1820.0069049035437
8087,2018,2,2018-09-28,1895.0066666009054
8087,2018,3,2018-12-28,1619.016863720138
8087,2018,4,2019-03-29,1612.010786219846
8087,2019,1,2019-06-28,1414.0081933915224
8087,2019,2,2019-09-30,1440
8087,2019,3,2019-12-30,1782.0302402139687
8087,2019,4,2020-03-31,1442
8087,2020,1,2020-06-30,1401
8087,2020,2,2020-09-30,1480
8087,2020,3,2020-12-30,1309.0086689333764
8087,2020,4,2021-03-31,1366
8087,2021,1,2021-06-30,1934
8088,2005,1,2005-06-30,1410
8088,2005,2,2005-09-30,1855.0000073975996
8088,2005,3,2005-12-30,2155.000008593977
8088,2005,4,2006-03-31,2060.0000082163237
8088,2006,1,2006-06-30,1885.000007518335
8088,2006,2,2006-09-29,1725.1908496167837
8088,2006,3,2006-12-29,1630.0000130039703
8088,2006,4,2007-03-30,1760.3404711743062
8088,2007,1,2007-06-29,1760
8088,2007,2,2007-09-28,1685.1675457790525
8088,2007,3,2007-12-28,1600
8088,2007,4,2008-03-31,1325.0000211500414
8088,2008,1,2008-06-30,1620.000019394901
8088,2008,2,2008-09-30,1225.000004889096
8088,2008,3,2008-12-30,1109.998033030355
8088,2008,4,2009-03-31,1095.0000174820188
8088,2009,1,2009-06-30,1355
8088,2009,2,2009-09-30,1380.000011016891
8088,2009,3,2009-12-30,1325.028597731681
8088,2009,4,2010-03-31,1370.000005577117
8088,2010,1,2010-06-30,1230.0000050072638
8088,2010,2,2010-09-30,1210
8088,2010,3,2010-12-30,1224.8864576765247
8088,2010,4,2011-03-31,1390.0000113173514
8088,2011,1,2011-06-30,1425.0000175619175
8088,2011,2,2011-09-30,1330
8088,2011,3,2011-12-30,1280.0046266571317
8088,2011,4,2012-03-30,1380.114282636947
8088,2012,1,2012-06-29,1550.105764909569
8088,2012,2,2012-09-28,1420.0523050167662
8088,2012,3,2012-12-28,1600.0297376681156
8088,2012,4,2013-03-29,2151.1328268737057
8088,2013,1,2013-06-28,1745.0459041379684
8088,2013,2,2013-09-30,1980.0000241407606
8088,2013,3,2013-12-30,2670.2130033605276
8088,2013,4,2014-03-31,3370.0000273959135
8088,2014,1,2014-06-30,3590.0000291832484
8088,2014,2,2014-09-30,3800.0000617944015
8088,2014,3,2014-12-30,3991.726242386722
8088,2014,4,2015-03-31,3940.0000480321382
8088,2015,1,2015-06-30,3880.0000315316906
8088,2015,2,2015-09-30,3390.000041326128
8088,2015,3,2015-12-30,3130.0722193386277
8088,2015,4,2016-03-31,3270.000039864675
8088,2016,1,2016-06-30,2900.0000117847644
8088,2016,2,2016-09-30,3110.000025277061
8088,2016,3,2016-12-30,3110.0546246881813
8088,2016,4,2017-03-31,3240.0000131675815
8088,2017,1,2017-06-30,3485.000042489131
8088,2017,2,2017-09-29,3425.1372906056404
8088,2017,3,2017-12-29,3630.337504305112
8088,2017,4,2018-03-30,3930.1186079239737
8088,2018,1,2018-06-29,3859.5771330368284
8088,2018,2,2018-09-28,4044.591266513946
8088,2018,3,2018-12-28,3670.0586136518673
8088,2018,4,2019-03-29,3555.941403590078
8088,2019,1,2019-06-28,3740.100417924616
8088,2019,2,2019-09-30,3650
8088,2019,3,2019-12-30,3715.0451404086625
8088,2019,4,2020-03-31,3610
8088,2020,1,2020-06-30,3770
8088,2020,2,2020-09-30,3945
8088,2020,3,2020-12-30,5760.372237985696
8088,2020,4,2021-03-31,6830
8088,2021,1,2021-06-30,6660
8088,2021,2,2021-09-30,6570
8088,2021,3,2021-12-30,5800.056266145614
8088,2021,4,2022-03-31,5170
8088,2022,1,2022-06-30,5230
8088,2022,2,2022-09-30,5450
8088,2022,3,2022-12-30,5790.05767361245
8088,2022,4,2023-03-31,5790
8096,2005,1,2005-06-30,802
8096,2005,2,2005-09-30,812
8096,2005,3,2005-12-30,881.029874131663
8096,2005,4,2006-03-31,882
8096,2006,1,2006-06-30,878
8096,2006,2,2006-09-29,830.0162490126226
8096,2006,3,2006-12-29,810.003143189316
8096,2006,4,2007-03-30,895.0031601557274
8096,2007,1,2007-06-29,964
8096,2007,2,2007-09-28,889.0215692897079
8096,2007,3,2007-12-28,834
8096,2007,4,2008-03-31,756
8096,2008,1,2008-06-30,827
8096,2008,2,2008-09-30,768
8096,2008,3,2008-12-30,779.0212163377279
8096,2008,4,2009-03-31,714
8096,2009,1,2009-06-30,846
8096,2009,2,2009-09-30,908
8096,2009,3,2009-12-30,814.0026751814513
8096,2009,4,2010-03-31,833
8096,2010,1,2010-06-30,808
8096,2010,2,2010-09-30,805
8096,2010,3,2010-12-30,832.0091054682355
8096,2010,4,2011-03-31,826
8096,2011,1,2011-06-30,835
8096,2011,2,2011-09-30,813
8096,2011,3,2011-12-30,796
8096,2011,4,2012-03-30,913.0027454140854
8096,2012,1,2012-06-29,885
8096,2012,2,2012-09-28,872.0055491857885
8096,2012,3,2012-12-28,997.0028237276058
8096,2012,4,2013-03-29,1160.0037721154165
8096,2013,1,2013-06-28,1279.000849705577
8096,2013,2,2013-09-30,1277
8096,2013,3,2013-12-30,1328.0013466111882
8096,2013,4,2014-03-31,1452
8096,2014,1,2014-06-30,1431
8096,2014,2,2014-09-30,1454
8096,2014,3,2014-12-30,1715.0048573495583
8096,2014,4,2015-03-31,1783
8096,2015,1,2015-06-30,2030
8096,2015,2,2015-09-30,1740
8096,2015,3,2015-12-30,2145.0102004672244
8096,2015,4,2016-03-31,1890
8096,2016,1,2016-06-30,1806
8096,2016,2,2016-09-30,1914
8096,2016,3,2016-12-30,2507.0198994107477
8096,2016,4,2017-03-31,2838
8096,2017,1,2017-06-30,3450
8096,2017,2,2017-09-29,3325.001162664734
8096,2017,3,2017-12-29,3380.004609403736
8096,2017,4,2018-03-30,3115.004683716521
8096,2018,1,2018-06-29,4060.0176040947354
8096,2018,2,2018-09-28,3875.0215445399117
8096,2018,3,2018-12-28,3295.0029956947246
8096,2018,4,2019-03-29,3345
8096,2019,1,2019-06-28,2981.004065331481
8096,2019,2,2019-09-30,3080
8096,2019,3,2019-12-30,3655.014058955647
8096,2019,4,2020-03-31,3400
8096,2020,1,2020-06-30,3830
8096,2020,2,2020-09-30,4260
8096,2020,3,2020-12-30,4150.002756408378
8096,2020,4,2021-03-31,3730
8096,2021,1,2021-06-30,3590
8096,2021,2,2021-09-30,3900
8096,2021,3,2021-12-30,3970.0013874789843
8096,2021,4,2022-03-31,3835
8096,2022,1,2022-06-30,4030
8096,2022,2,2022-09-30,3985
8096,2022,3,2022-12-30,4450.001554824256
8097,2005,1,2005-06-30,513
8097,2005,2,2005-09-30,580
8097,2005,3,2005-12-30,591
8097,2005,4,2006-03-31,548
8097,2006,1,2006-06-30,500
8097,2006,2,2006-09-29,463.4208294353758
8097,2006,3,2006-12-29,481
8097,2006,4,2007-03-30,560.8495214953422
8097,2007,1,2007-06-29,718
8097,2007,2,2007-09-28,536.0620387393035
8097,2007,3,2007-12-28,412
8097,2007,4,2008-03-31,360
8097,2008,1,2008-06-30,463
8097,2008,2,2008-09-30,335
8097,2008,3,2008-12-30,398.8322235543375
8097,2008,4,2009-03-31,378
8097,2009,1,2009-06-30,451
8097,2009,2,2009-09-30,446
8097,2009,3,2009-12-30,360.0023854630139
8097,2009,4,2010-03-31,375
8097,2010,1,2010-06-30,336
8097,2010,2,2010-09-30,365
8097,2010,3,2010-12-30,400.0097047384134
8097,2010,4,2011-03-31,444
8097,2011,1,2011-06-30,460
8097,2011,2,2011-09-30,378
8097,2011,3,2011-12-30,327.0015343319353
8097,2011,4,2012-03-30,431.87643727425314
8097,2012,1,2012-06-29,359.7779926635834
8097,2012,2,2012-09-28,358.60789344071355
8097,2012,3,2012-12-28,359.37091255694594
8097,2012,4,2013-03-29,475.00540069617625
8097,2013,1,2013-06-28,367.0022955239271
8097,2013,2,2013-09-30,425
8097,2013,3,2013-12-30,495.14331445816845
8097,2013,4,2014-03-31,632
8097,2014,1,2014-06-30,763
8097,2014,2,2014-09-30,763
8097,2014,3,2014-12-30,808.6100331657972
8097,2014,4,2015-03-31,779
8097,2015,1,2015-06-30,794
8097,2015,2,2015-09-30,817
8097,2015,3,2015-12-30,989.0328509615389
8097,2015,4,2016-03-31,817
8097,2016,1,2016-06-30,580
8097,2016,2,2016-09-30,686
8097,2016,3,2016-12-30,838.1538985688469
8097,2016,4,2017-03-31,943
8097,2017,1,2017-06-30,1147
8097,2017,2,2017-09-29,1249.2292880585783
8097,2017,3,2017-12-29,1642.563599993282
8097,2017,4,2018-03-30,1567.3000697329776
8097,2018,1,2018-06-29,1366.0014967170894
8097,2018,2,2018-09-28,1394.01628596416
8097,2018,3,2018-12-28,1096.0112413415761
8097,2018,4,2019-03-29,909.0027488421696
8097,2019,1,2019-06-28,1045.000748841789
8097,2019,2,2019-09-30,1061
8097,2019,3,2019-12-30,1194.003576496781
8097,2019,4,2020-03-31,1129
8097,2020,1,2020-06-30,972
8097,2020,2,2020-09-30,1002
8097,2020,3,2020-12-30,1129.9549695420158
8097,2020,4,2021-03-31,1313
8097,2021,1,2021-06-30,1286
8097,2021,2,2021-09-30,1486
8097,2021,3,2021-12-30,1339.8545735647472
8097,2021,4,2022-03-31,939
8097,2022,1,2022-06-30,963
8097,2022,2,2022-09-30,1117
8097,2022,3,2022-12-30,1272.9149516494426
8097,2022,4,2023-03-31,1371
8098,2005,1,2005-06-30,900
8098,2005,2,2005-09-30,1089
8098,2005,3,2005-12-30,1163
8098,2005,4,2006-03-31,1067
8098,2006,1,2006-06-30,902
8098,2006,2,2006-09-29,875.0027416384185
8098,2006,3,2006-12-29,925
8098,2006,4,2007-03-30,913.985338151762
8098,2007,1,2007-06-29,840
8098,2007,2,2007-09-28,746.820561052464
8098,2007,3,2007-12-28,574
8098,2007,4,2008-03-31,531
8098,2008,1,2008-06-30,525
8098,2008,2,2008-09-30,371
8098,2008,3,2008-12-30,280.9994171821702
8098,2008,4,2009-03-31,253
8098,2009,1,2009-06-30,393
8098,2009,2,2009-09-30,373
8098,2009,3,2009-12-30,330.0003550502782
8098,2009,4,2010-03-31,441
8098,2010,1,2010-06-30,403
8098,2010,2,2010-09-30,422
8098,2010,3,2010-12-30,493.4132564982062
8098,2010,4,2011-03-31,510
8098,2011,1,2011-06-30,499
8098,2011,2,2011-09-30,445
8098,2011,3,2011-12-30,466.7566291687593
8098,2011,4,2012-03-30,574
8098,2012,1,2012-06-29,499
8098,2012,2,2012-09-28,512.3983257204909
8098,2012,3,2012-12-28,579.0006223005902
8098,2012,4,2013-03-29,698.964150563036
8098,2013,1,2013-06-28,816.0010059485273
8098,2013,2,2013-09-30,945
8098,2013,3,2013-12-30,1152.0016750669204
8098,2013,4,2014-03-31,1052
8098,2014,1,2014-06-30,952
8098,2014,2,2014-09-30,1105
8098,2014,3,2014-12-30,1093.00115102412
8098,2014,4,2015-03-31,1198
8098,2015,1,2015-06-30,1339
8098,2015,2,2015-09-30,1244
8098,2015,3,2015-12-30,1229.0019210182109
8098,2015,4,2016-03-31,1116
8098,2016,1,2016-06-30,923
8098,2016,2,2016-09-30,1032
8098,2016,3,2016-12-30,1289
8098,2016,4,2017-03-31,1357
8098,2017,1,2017-06-30,1489
8098,2017,2,2017-09-29,1500.000731744297
8098,2017,3,2017-12-29,1720.1896861475368
8098,2017,4,2018-03-30,1616.0013224913052
8098,2018,1,2018-06-29,1538
8098,2018,2,2018-09-28,1747.0004575035475
8098,2018,3,2018-12-28,1401
8098,2018,4,2019-03-29,1519.9281443747575
8098,2019,1,2019-06-28,1379
8098,2019,2,2019-09-30,1328
8098,2019,3,2019-12-30,1639.001706821444
8098,2019,4,2020-03-31,1180
8098,2020,1,2020-06-30,1301
8098,2020,2,2020-09-30,1339
8098,2020,3,2020-12-30,1442
8098,2020,4,2021-03-31,1658
8098,2021,1,2021-06-30,1711
8098,2021,2,2021-09-30,1732
8098,2021,3,2021-12-30,1677
8098,2021,4,2022-03-31,2063
8098,2022,1,2022-06-30,2216
8098,2022,2,2022-09-30,2334
8098,2022,3,2022-12-30,2394.6012445759798
8098,2022,4,2023-03-31,2687
8111,2005,1,2005-06-30,332.5000056971568
8111,2005,2,2005-09-30,473.7500040591838
8111,2005,3,2005-12-30,625.0000053551238
8111,2005,4,2006-03-31,543.7500023299004
8111,2006,1,2006-06-30,461.25000197639827
8111,2006,2,2006-09-29,413.8146949298883
8111,2006,3,2006-12-29,303.75000260346815
8111,2006,4,2007-03-30,302.5264445159193
8111,2007,1,2007-06-29,272.5000011679129
8111,2007,2,2007-09-28,227.52854904469453
8111,2007,3,2007-12-28,247.50000424359214
8111,2007,4,2008-03-31,255.00000218633218
8111,2008,1,2008-06-30,435.00000559547027
8111,2008,2,2008-09-30,252.50000216445162
8111,2008,3,2008-12-30,198.76876975355756
8111,2008,4,2009-03-31,158.75000204171516
8111,2009,1,2009-06-30,311.25000400377803
8111,2009,2,2009-09-30,240
8111,2009,3,2009-12-30,215.00980565229528
8111,2009,4,2010-03-31,238.75000409601716
8111,2010,1,2010-06-30,217.5
8111,2010,2,2010-09-30,201.25000172644832
8111,2010,3,2010-12-30,262.5051197697006
8111,2010,4,2011-03-31,288.7500049544895
8111,2011,1,2011-06-30,343.7500058982018
8111,2011,2,2011-09-30,323.7500055561758
8111,2011,3,2011-12-30,392.50342531565894
8111,2011,4,2012-03-30,633.5297071707729
8111,2012,1,2012-06-29,620.4866693744015
8111,2012,2,2012-09-28,590.92151947341
8111,2012,3,2012-12-28,641.4542723847217
8111,2012,4,2013-03-29,685.7280427122271
8111,2013,1,2013-06-28,586.9519715272942
8111,2013,2,2013-09-30,603.7500025604376
8111,2013,3,2013-12-30,593.5123579896814
8111,2013,4,2014-03-31,647.5
8111,2014,1,2014-06-30,566.2500023990508
8111,2014,2,2014-09-30,706.25
8111,2014,3,2014-12-30,793.1874103703233
8111,2014,4,2015-03-31,1020
8111,2015,1,2015-06-30,1096.250019098011
8111,2015,2,2015-09-30,1350
8111,2015,3,2015-12-30,1564.6972213019442
8111,2015,4,2016-03-31,1138.75
8111,2016,1,2016-06-30,1160
8111,2016,2,2016-09-30,1320
8111,2016,3,2016-12-30,1304.7127397337506
8111,2016,4,2017-03-31,1462.5
8111,2017,1,2017-06-30,1722.5
8111,2017,2,2017-09-29,2038.3766775979623
8111,2017,3,2017-12-29,2262.6485673499756
8111,2017,4,2018-03-30,3095.9243461036526
8111,2018,1,2018-06-29,4798.336934726255
8111,2018,2,2018-09-28,3986.693822993109
8111,2018,3,2018-12-28,5874.06093623826
8111,2018,4,2019-03-29,8059.5318726975065
8111,2019,1,2019-06-28,6751.146950018196
8111,2019,2,2019-09-30,9260
8111,2019,3,2019-12-30,8018.735576204593
8111,2019,4,2020-03-31,6020
8111,2020,1,2020-06-30,7040
8111,2020,2,2020-09-30,8340
8111,2020,3,2020-12-30,6843.495249108107
8111,2020,4,2021-03-31,7080
8111,2021,1,2021-06-30,6530
8111,2021,2,2021-09-30,7290
8111,2021,3,2021-12-30,6658.458761156342
8111,2021,4,2022-03-31,6210
8111,2022,1,2022-06-30,7620
8111,2022,2,2022-09-30,7660
8111,2022,3,2022-12-30,9547.653765699923
8111,2022,4,2023-03-31,12600
8113,2005,1,2005-06-30,495.54564449273204
8113,2005,2,2005-09-30,544.4335556091808
8113,2005,3,2005-12-30,588.8771111694954
8113,2005,4,2006-03-31,642.2093778412717
8113,2006,1,2006-06-30,702.2081778469332
8113,2006,2,2006-09-29,739.54834827942
8113,2006,3,2006-12-29,785.5398445227023
8113,2006,4,2007-03-30,828.8939512165892
8113,2007,1,2007-06-29,776.6511334095575
8113,2007,2,2007-09-28,783.3272721212224
8113,2007,3,2007-12-28,785.5398445217726
8113,2007,4,2008-03-31,809.9838000808759
8113,2008,1,2008-06-30,838.8721111943122
8113,2008,2,2008-09-30,899.9820000886734
8113,2008,3,2008-12-30,759.0441727498835
8113,2008,4,2009-03-31,666.6533333993169
8113,2009,1,2009-06-30,818.8725111912564
8113,2009,2,2009-09-30,946.6477334271704
8113,2009,3,2009-12-30,978.8654147567897
8113,2009,4,2010-03-31,1003.3132667657652
8113,2010,1,2010-06-30,1114.4221556661766
8113,2010,2,2010-09-30,1119.9887999988728
8113,2010,3,2010-12-30,1076.667311984375
8113,2010,4,2011-03-31,1008.323249999734
8113,2011,1,2011-06-30,1169.9882999992121
8113,2011,2,2011-09-30,1241.654249999455
8113,2011,3,2011-12-30,1264.9873499990945
8113,2011,4,2012-03-30,1473.851733258463
8113,2012,1,2012-06-29,1514.985096675786
8113,2012,2,2012-09-28,1493.2987456804935
8113,2012,3,2012-12-28,1498.3195698013274
8113,2012,4,2013-03-29,1796.5469520881188
8113,2013,1,2013-06-28,1821.4577262177716
8113,2013,2,2013-09-30,1909.9808999987135
8113,2013,3,2013-12-30,1974.3847480065708
8113,2013,4,2014-03-31,1837.6482899991447
8113,2014,1,2014-06-30,2012.3132099992608
8113,2014,2,2014-09-30,2500.499999999168
8113,2014,4,2014-12-30,2911.3658472009397
8113,2015,1,2015-03-31,3152
8113,2015,2,2015-06-30,2909.5
8113,2015,3,2015-09-30,2114
8113,2015,4,2015-12-30,2487.0157836523413
8113,2016,1,2016-03-31,2449
8113,2016,2,2016-06-30,2285
8113,2016,3,2016-09-30,2608.5
8113,2016,4,2016-12-30,2557.500220753427
8113,2017,1,2017-03-31,2667.4999999991496
8113,2017,2,2017-06-30,2822
8113,2017,3,2017-09-29,2576.0000747639974
8113,2017,4,2017-12-29,2929.500400111728
8113,2018,1,2018-03-30,3029
8113,2018,2,2018-06-29,3280.435869077866
8113,2018,3,2018-09-28,3749.395753395454
8113,2018,4,2018-12-28,3557.834449597621
8113,2019,1,2019-03-29,3672.605307942084
8113,2019,2,2019-06-28,3250.537582855204
8113,2019,3,2019-09-30,3420
8113,2019,4,2019-12-30,3685.9091804566892
8113,2020,1,2020-03-31,4051
8113,2020,2,2020-06-30,4420
8113,2020,3,2020-09-30,4712
8113,2020,4,2020-12-30,4889.98462466618
8113,2021,1,2021-03-31,4645
8113,2021,2,2021-06-30,4470
8113,2021,3,2021-09-30,4949
8113,2021,4,2021-12-30,4996.94314362534
8113,2022,1,2022-03-31,4359
8113,2022,2,2022-06-30,4540
8113,2022,3,2022-09-30,4750
8113,2022,4,2022-12-30,5068.1375673666535
8114,2005,1,2005-06-30,410
8114,2005,2,2005-09-30,502
8114,2005,3,2005-12-30,695
8114,2005,4,2006-03-31,665
8114,2006,1,2006-06-30,595
8114,2006,2,2006-09-29,528.5567459296833
8114,2006,3,2006-12-29,598
8114,2006,4,2007-03-30,577.3675407231293
8114,2007,1,2007-06-29,624
8114,2007,2,2007-09-28,577.0856457654282
8114,2007,3,2007-12-28,573
8114,2007,4,2008-03-31,580
8114,2008,1,2008-06-30,568
8114,2008,2,2008-09-30,603
8114,2008,3,2008-12-30,425.05019644271835
8114,2008,4,2009-03-31,370
8114,2009,1,2009-06-30,463
8114,2009,2,2009-09-30,412
8114,2009,3,2009-12-30,448.0015153162741
8114,2009,4,2010-03-31,553
8114,2010,1,2010-06-30,493
8114,2010,2,2010-09-30,504
8114,2010,3,2010-12-30,438.04517560202163
8114,2010,4,2011-03-31,377
8114,2011,1,2011-06-30,398
8114,2011,2,2011-09-30,444
8114,2011,3,2011-12-30,406.0064114257302
8114,2011,4,2012-03-30,517.007382282093
8114,2012,1,2012-06-29,477.0112360791161
8114,2012,2,2012-09-28,465.0075842033897
8114,2012,3,2012-12-28,531.007342997513
8114,2012,4,2013-03-29,631.0078215488093
8114,2013,1,2013-06-28,700.0194723301136
8114,2013,2,2013-09-30,707
8114,2013,3,2013-12-30,713.0133619544005
8114,2013,4,2014-03-31,812
8114,2014,1,2014-06-30,908
8114,2014,2,2014-09-30,947
8114,2014,3,2014-12-30,1172.039140082842
8114,2014,4,2015-03-31,1492
8114,2015,1,2015-06-30,1837
8114,2015,2,2015-09-30,1687
8114,2015,3,2015-12-30,1542.001596496871
8114,2015,4,2016-03-31,1658
8114,2016,1,2016-06-30,1100
8114,2016,2,2016-09-30,1301
8114,2016,3,2016-12-30,1346.0007861168451
8114,2016,4,2017-03-31,1321
8114,2017,1,2017-06-30,1520
8114,2017,2,2017-09-29,1534.2726715475071
8114,2017,3,2017-12-29,1947.0046238497873
8114,2017,4,2018-03-30,1679.0024726295148
8114,2018,1,2018-06-29,1962
8114,2018,2,2018-09-28,2381.874584676624
8114,2018,3,2018-12-28,1806.0041193377854
8114,2018,4,2019-03-29,2900.006537762067
8114,2019,1,2019-06-28,1891.0012036916128
8114,2019,2,2019-09-30,1428
8114,2019,3,2019-12-30,2067.00216470239
8114,2019,4,2020-03-31,1270
8114,2020,1,2020-06-30,1486
8114,2020,2,2020-09-30,1713
8114,2020,3,2020-12-30,1781.0026199278184
8114,2020,4,2021-03-31,1882
8114,2021,1,2021-06-30,3095
8114,2021,2,2021-09-30,3930
8114,2021,3,2021-12-30,4235.005610784354
8114,2021,4,2022-03-31,3095
8114,2022,1,2022-06-30,3140
8114,2022,2,2022-09-30,3325
8114,2022,3,2022-12-30,3230
8114,2022,4,2023-03-31,4140
8117,2005,1,2005-06-30,504
8117,2005,2,2005-09-30,523
8117,2005,3,2005-12-30,560
8117,2005,4,2006-03-31,565
8117,2006,1,2006-06-30,496
8117,2006,2,2006-09-29,498.0159670583235
8117,2006,3,2006-12-29,529
8117,2006,4,2007-03-30,521.0363087011402
8117,2007,1,2007-06-29,518
8117,2007,2,2007-09-28,475.04193568235286
8117,2007,3,2007-12-28,410
8117,2007,4,2008-03-31,373
8117,2008,1,2008-06-30,376
8117,2008,2,2008-09-30,334
8117,2008,3,2008-12-30,299.01036931078494
8117,2008,4,2009-03-31,284
8117,2009,1,2009-06-30,357
8117,2009,2,2009-09-30,342
8117,2009,3,2009-12-30,334.0153373300297
8117,2009,4,2010-03-31,353
8117,2010,1,2010-06-30,379
8117,2010,2,2010-09-30,384
8117,2010,3,2010-12-30,421.0051307229206
8117,2010,4,2011-03-31,418
8117,2011,1,2011-06-30,413
8117,2011,2,2011-09-30,385
8117,2011,3,2011-12-30,395
8117,2011,4,2012-03-30,431.0081183639065
8117,2012,1,2012-06-29,497.0292427886553
8117,2012,2,2012-09-28,488.0027037100054
8117,2012,3,2012-12-28,548
8117,2012,4,2013-03-29,634
8117,2013,1,2013-06-28,665
8117,2013,2,2013-09-30,693
8117,2013,3,2013-12-30,689.0090474093491
8117,2013,4,2014-03-31,707
8117,2014,1,2014-06-30,728
8117,2014,2,2014-09-30,737
8117,2014,3,2014-12-30,801.0139365257893
8117,2014,4,2015-03-31,802
8117,2015,1,2015-06-30,911
8117,2015,2,2015-09-30,855
